 timestep, x_true, y_true, z_true, x_sim, y_sim, z_sim, x_da, y_da, z_da, x_obs, y_obs
***,-1.6220315,-1.6545504,18.4787224,6.0296352,8.3106215,19.7903222,-5.4465806,-0.1864222,30.0939348,None,None
***,-1.7963439,-2.4488308,16.3336530,7.3916480,10.5323037,20.2827608,-3.3335188,-0.1098955,26.3535304,None,None
***,-2.2776778,-3.5681836,14.5786186,9.1127046,12.7555403,22.2834659,-2.1456665,-0.5217125,23.0995768,None,None
***,-3.1181077,-5.2337081,13.3101769,10.8764673,14.0720855,25.8768773,-1.6189730,-1.0592409,20.2828639,None,None
***,-4.4493329,-7.7240009,12.7896634,12.0569705,13.3347247,30.1650643,-1.5275747,-1.6821762,17.8495814,None,None
***,-6.4585680,**********,13.6144032,11.9859532,10.3848585,33.2026051,-1.7515288,-2.4868963,15.7791392,None,None
***,-9.2730938,**********,16.9043750,10.5713685,6.7598941,33.5976095,-2.2716694,-3.6394414,14.0950202,None,None
***,**********,**********,23.8580715,8.4716278,4.1748221,31.7921735,-3.1551265,-5.3699432,12.9032785,None,None
***,**********,**********,33.1992367,6.5009213,3.0629907,29.0477695,-4.5467457,-7.9675718,12.4880032,None,None
***,**********,**********,39.1086371,5.1105140,3.0072469,26.2188983,-6.6439869,**********,13.4969770,None,None
***,**********,-2.7207640,38.1063253,4.3861811,3.5628319,23.6581083,-9.5669573,**********,17.1294665,None,None
***,-6.9471739,0.9909419,33.6198009,4.2553095,4.5270688,21.5095291,**********,**********,24.5707828,None,None
***,-3.5883516,1.8248031,29.0582047,4.6385260,5.8897710,19.8976593,**********,**********,34.1258711,None,None
***,-1.4820986,1.6579500,25.2292182,5.5047217,7.7216265,19.0209840,**********,-9.4805386,39.5370657,None,None
***,-0.3031277,1.4132556,22.0203609,6.8565566,10.0382783,19.2145830,**********,-2.0051129,37.9200572,None,None
***,0.3553864,1.3724768,19.2755269,8.6516105,12.5751536,20.9444572,-6.5038803,1.3738493,33.2253719,None,None
***,0.7937672,1.5936641,16.9100856,10.6431161,14.4763235,24.5276828,-3.2125444,2.0305345,28.6797257,None,None
***,1.2079440,2.1102901,14.8858755,12.2111952,14.3425811,29.3531055,-1.1834623,1.8314002,24.9078984,None,None
***,1.7395254,3.0078004,13.2031185,12.5181640,11.4791426,33.3402436,-0.0464494,1.6287388,21.7539907,None,None
***,2.5253732,4.4568086,11.9247986,11.2237449,7.3179423,34.4455238,0.6126049,1.6723969,19.0626727,None,None
***,3.7369488,6.7280305,11.2503927,8.9451615,4.0933529,32.7889163,1.0931864,2.0203370,16.7575005,None,None
***,5.5997125,10.1430350,11.6820576,6.6643645,2.5934657,29.8671030,1.5950465,2.7251179,14.8144510,None,None
***,8.3384817,14.7512378,14.2968680,4.9828748,2.3613059,26.7849493,2.2726329,3.9048584,13.2632976,None,None
***,11.8763729,19.2708657,20.7063999,4.0319004,2.8127622,23.9699954,3.2854101,5.7702637,12.2327093,None,None
***,15.1034289,19.7349405,30.9390826,3.7213555,3.6590046,21.5528791,4.8313746,8.6094842,12.0647576,None,None
***,15.6706510,12.8473964,39.3871530,3.9405567,4.8629777,19.6165907,7.1350673,12.6177430,13.5309452,None,None
***,12.5213625,3.6066245,39.9158393,4.6393572,6.5185157,18.3017974,10.2840963,17.2391737,17.9939524,None,None
***,7.7658612,-1.4901414,35.3057042,5.8322253,8.7380345,17.8805866,13.7115385,19.8280741,26.4697319,None,None
***,3.7664911,-2.7957711,30.2986352,7.5472876,11.4802006,18.8207899,15.5923710,16.2289528,36.1185382,None,None
***,1.1839864,-2.7206641,26.2095346,9.6947756,14.2127660,21.7083848,14.0376263,7.5040690,40.0853760,None,None
***,-0.3084477,-2.5458539,22.8937646,11.8343589,15.5520062,26.6545625,9.8534989,0.6127054,37.2264451,None,None
***,-1.2055276,-2.6842863,20.1330439,13.0480275,13.8516898,32.1338454,5.5461992,-2.0041579,32.2623450,None,None
***,-1.8924514,-3.2478550,17.8358788,12.4689176,9.4082869,35.2146241,2.4670397,-2.3314915,27.8288152,None,None
***,-2.6352785,-4.3177572,16.0087750,10.2653179,4.9314737,34.6084615,0.6262652,-2.0990134,24.2037730,None,None
***,-3.6390452,-6.0357167,14.7666366,7.5523854,2.3746064,31.7469291,-0.4151059,-1.9952991,21.1776522,None,None
***,-5.0967738,-8.5942834,14.4134215,5.3053984,1.5976298,28.3442197,-1.0708253,-2.2085135,18.6092968,None,None
***,-7.1872965,**********,15.5882093,3.8663701,1.7859999,25.1510276,-1.6308999,-2.7989609,16.4447856,None,None
***,-9.9430319,**********,19.3158262,3.1720481,2.4163808,22.3467425,-2.2978838,-3.8540730,14.6963067,None,None
***,**********,**********,26.2302355,3.0600688,3.3299782,19.9681467,-3.2453544,-5.5415168,13.4675032,None,None
***,**********,**********,34.2015104,3.4197547,4.5820876,18.0682294,-4.6618927,-8.1035790,13.0428766,None,None
***,**********,-8.7424729,38.1676765,4.2301216,6.3292824,16.7822887,-6.7534252,**********,14.0618089,None,None
***,**********,-2.6066855,36.4959042,5.5464187,8.7421432,16.4055153,-9.6247656,**********,17.6720057,None,None
***,-6.5521631,0.2190206,32.3333059,7.4442141,11.8323624,17.4909284,**********,**********,24.9203456,None,None
***,-3.7202529,0.7925647,28.1558547,9.8697262,15.0340589,20.8092517,**********,**********,34.0380224,None,None
***,-1.9853579,0.5488077,24.5498241,12.3379945,16.6496688,26.6394197,**********,-9.3964607,39.1270249,None,None
***,-1.0691577,0.1717774,21.4597105,13.7195735,14.5074851,33.1313400,**********,-2.2637184,37.5762094,None,None
***,-0.6520610,-0.1520735,18.7804185,12.9219058,9.0490024,36.5136828,-6.5800880,1.0142178,33.0517341,None,None
***,-0.5153190,-0.4310863,16.4438068,10.2313798,3.8878765,35.4142521,-3.4000884,1.6757790,28.5972328,None,None
***,-0.5438024,-0.7291300,14.4052673,7.0862111,1.2304766,31.9592372,-1.4367294,1.4714388,24.8535577,None,None
***,-0.6966907,-1.1268425,12.6336994,4.5944185,0.5602936,28.1836676,-0.3506041,1.2192320,21.6986132,None,None
***,-0.9850848,-1.7269099,11.1122646,3.0412221,0.7979804,24.7756171,0.2466401,1.1579395,18.9889099,None,None
***,-1.4650084,-2.6784747,9.8502606,2.2708311,1.3522218,21.8107056,0.6340013,1.3298456,16.6448641,None,None
***,-2.2453546,-4.2129827,8.9171424,2.0554246,2.0619695,19.2566398,0.9898579,1.7579283,14.6257687,None,None
***,-3.5076366,-6.6802778,8.5312983,2.2451824,2.9832360,17.1028930,1.4403164,2.5128769,12.9207580,None,None
***,-5.5224435,**********,9.2740523,2.7954228,4.2756251,15.3918329,2.1055552,3.7437588,11.5654968,None,None
***,-8.5898754,**********,12.4874185,3.7564375,6.1637350,14.2652408,3.1380480,5.7005732,10.6969413,None,None
***,**********,**********,20.3341051,5.2546651,8.8956961,14.0661402,4.7501373,8.7265212,10.6857829,None,None
***,**********,**********,32.8104237,7.4410919,12.5594295,15.5021792,7.1994333,13.0791568,12.3993609,None,None
***,**********,**********,41.9709740,10.3118979,16.4991406,19.6755819,10.6027731,18.1590721,17.4338647,None,None
***,**********,-1.0714853,40.9277460,13.2724762,18.3791997,27.1194322,14.3130376,20.8406419,27.0081351,None,None
***,-6.5889795,3.6919728,35.1196708,14.7744336,15.1012515,35.1761489,16.1809462,16.2575234,37.5730325,None,None
***,-2.2997640,4.5145691,29.8954455,13.3925039,7.8081077,38.5256196,14.1239493,6.3246957,41.1168834,None,None
***,0.3466482,4.3293121,25.9896191,9.8155163,1.8565676,36.2475262,9.3740771,-0.7383195,37.3666631,None,None
***,1.9025450,4.3459263,22.9881862,6.0550121,-0.6356408,31.8808760,4.7862586,-3.0577585,32.0232580,None,None
***,2.9611897,4.8921616,20.6488539,3.2975194,-1.0357926,27.7048647,1.6341716,-3.2183884,27.5677383,None,None
***,3.9469950,6.0509706,18.9548241,1.6433635,-0.7604674,24.1431362,-0.2294759,-3.0204497,24.0383440,None,None
***,5.1405259,7.8714077,18.0658880,0.7706029,-0.4286677,21.0968903,-1.3325477,-3.1064107,21.1565564,None,None
***,6.7219293,10.3387041,18.3399229,0.3515728,-0.1975992,18.4555919,-2.1300538,-3.6499434,18.7912425,None,None
***,8.7417538,13.1356465,20.3268782,0.1669907,-0.0612968,16.1503556,-2.9396399,-4.7333693,16.9414805,None,None
***,10.9676661,15.2364597,24.4402425,0.0955656,0.0195014,14.1342396,-3.9927887,-6.4768590,15.7320683,None,None
***,12.6865433,14.9259379,29.9582001,0.0785243,0.0788333,12.3701033,-5.4854273,-9.0271464,15.4832627,None,None
***,12.9094476,11.4235375,34.3201845,0.0915508,0.1415901,10.8264146,-7.5708371,**********,16.8276541,None,None
***,11.2980268,6.6515947,35.1917935,0.1287177,0.2291856,9.4759328,**********,**********,20.6681679,None,None
***,8.6742009,3.2375395,33.0471186,0.1954577,0.3670782,8.2953208,**********,**********,27.2859774,None,None
***,6.1764657,1.8178277,29.7506834,0.3074978,0.5936022,7.2654364,**********,**********,34.3162534,None,None
***,4.4054746,1.6892636,26.4466507,0.4943408,0.9723407,6.3730458,**********,-8.1795545,37.3963266,None,None
***,3.4268658,2.1734284,23.4860790,0.8076674,1.6118836,5.6164403,-9.8671596,-2.8182765,35.5978827,None,None
***,3.0961180,2.9781905,20.9383791,1.3367331,2.6983637,5.0222510,-6.4850832,-0.3728595,31.6959405,None,None
***,3.2744771,4.0867550,18.8436792,2.2341858,4.5455322,4.6945445,-3.9378309,0.1035142,27.7498779,None,None
***,3.9045467,5.6227422,17.2997559,3.7536235,7.6493211,4.9542366,-2.3975208,-0.1866252,24.2861848,None,None
***,5.0136095,7.7597448,16.5298044,6.2771932,12.6261974,6.7014293,-1.6283358,-0.6703418,21.2922832,None,None
***,6.6766963,10.5968524,16.9763908,10.1946344,19.4648083,12.0879681,-1.3641080,-1.2085835,18.6981713,None,None
***,8.9118062,13.8515771,19.3476313,15.1421703,24.7339571,24.1284370,-1.4347575,-1.8521027,16.4625315,None,None
***,11.4376938,16.3026029,24.2449580,18.3183778,19.7933443,39.7704498,-1.7758989,-2.7316673,14.5777285,None,None
***,13.3661069,15.7465776,30.8059048,15.8754945,5.2962256,45.2906232,-2.4121976,-4.0362052,13.0867391,None,None
***,13.4521602,11.2766692,35.6975729,9.3600381,-4.3570152,39.6508874,-3.4473523,-6.0240214,12.1379579,None,None
***,11.3664546,5.6420893,36.1727863,3.2999723,-6.7555671,33.0490851,-5.0591250,-9.0055436,12.1117371,None,None
***,8.2556846,2.0222883,33.3384301,-0.6581820,-6.6432784,28.5711088,-7.4591742,**********,13.8472997,None,None
***,5.4699145,0.7387523,29.5750770,-2.9572528,-6.4428425,25.5928388,**********,**********,18.7591268,None,None
***,3.5813170,0.7296587,26.0220532,-4.3799725,-6.7763550,23.5456496,**********,**********,27.6420805,None,None
***,2.5521059,1.2057112,22.9051068,-5.5011309,-7.6975367,22.2828249,**********,**********,36.9909577,None,None
***,2.1595830,1.8735531,20.2106465,-6.6511161,-9.0984850,21.8921898,**********,-6.4914109,40.0393587,None,None
***,2.2213208,2.7276298,17.9194519,-7.9618843,**********,22.5651823,-9.3181202,-0.1027064,36.6816986,None,None
***,2.6564941,3.8977651,16.0564716,-9.3728838,**********,24.4324308,-5.1131871,2.1259676,31.7065667,None,None
***,3.4841686,5.5886504,14.7285104,**********,**********,27.2544221,-2.1905616,2.3226446,27.3717583,None,None
***,4.8066369,8.0448172,14.2061545,**********,**********,30.1382533,-0.4654250,2.0847222,23.8269356,None,None
***,6.7716336,11.4262140,15.0697955,**********,-9.3145208,31.8542534,0.5136516,2.0147327,20.8598544,None,None
***,9.4433885,15.3728754,18.3159528,-9.7454053,-6.8533233,31.7839704,1.1474909,2.2724467,18.3411393,None,None
***,12.4503070,18.1160284,24.8085684,-8.2103414,-5.1424125,30.3017321,1.7135860,2.9165803,16.2253098,None,None
***,14.5206375,16.4969141,33.0595483,-6.8197280,-4.4230431,28.1660078,2.4087500,4.0430085,14.5338367,None,None
***,14.0120159,9.9889935,38.0714528,-5.8705862,-4.4941940,25.9472414,3.4071191,5.8302507,13.3874621,None,None
***,10.9255677,3.3190074,37.1541502,-5.4462560,-5.1154343,23.9607704,4.9008282,8.5240681,13.1056394,None,None
***,7.1004152,-0.0682030,33.1134538,-5.5256827,-6.1594596,22.4020924,7.0928518,12.2751001,14.3894959,None,None
***,4.0491449,-0.8960232,28.8287735,-6.0667159,-7.5846182,21.4593738,10.0515420,16.5590589,18.4380890,None,None
***,2.1260003,-0.7213969,25.1110658,-7.0283755,-9.3349197,21.3705815,13.2653949,19.0557207,26.1242220,None,None
***,1.0829909,-0.3590247,21.9365641,-8.3352457,**********,22.4095187,15.1320052,16.1131011,35.0619521,None,None
***,0.5830401,-0.0560619,19.1903936,-9.7941620,**********,24.7212696,13.9201469,8.2996339,39.2367513,None,None
***,0.3819267,0.1719731,16.7961525,**********,**********,27.9471602,10.1659896,1.6276546,37.0378359,None,None
***,0.3422464,0.3740658,14.7040410,**********,**********,30.9548277,6.0966723,-1.1839984,32.4237739,None,None
***,0.4029172,0.6101280,12.8770235,**********,-8.7115518,32.4055082,3.0888236,-1.6521195,28.0617380,None,None
***,0.5516345,0.9468696,11.2868188,-9.4638136,-6.1451885,31.8830974,1.2678274,-1.4118810,24.4070737,None,None
***,0.8111256,1.4726259,9.9161173,-7.7840391,-4.5645228,30.0241590,0.2689996,-1.1749827,21.3172553,None,None
***,1.2388905,2.3223842,8.7684603,-6.3748195,-4.0367600,27.6666149,-0.2837140,-1.1369954,18.6582255,None,None
***,1.9391013,3.7134254,7.8961759,-5.4843216,-4.2679809,25.3405627,-0.6528108,-1.3299487,16.3567504,None,None
***,3.0857791,5.9880927,7.4757018,-5.1499218,-5.0117527,23.3137508,-1.0056323,-1.7786458,14.3752116,None,None
***,4.9486819,9.6185049,7.9996400,-5.3287641,-6.1672118,21.7601968,-1.4632510,-2.5593980,12.7052939,None,None
***,7.8677366,14.9449611,10.6839278,-5.9764989,-7.7189612,20.8710812,-2.1454028,-3.8287032,11.3869735,None,None
***,11.9565858,20.9194724,17.8038297,-7.0580842,-9.6204238,20.9090483,-3.2075665,-5.8455179,10.5669909,None,None
***,16.1003769,22.5394001,30.5002787,-8.4980972,**********,22.1864645,-4.8672267,-8.9597209,10.6391020,None,None
***,17.1375893,14.0328410,41.8136260,**********,**********,24.8600836,-7.3840422,**********,12.5180703,None,None
***,13.2469707,2.0126542,42.3078665,**********,**********,28.4673888,**********,**********,17.8519485,None,None
***,7.3285402,-3.9768361,36.3910491,**********,**********,31.6415828,**********,**********,27.7370329,None,None
***,2.5408116,-5.1555868,30.8056334,**********,-8.2512825,32.9169467,**********,**********,38.1468688,None,None
***,-0.4596047,-4.9818293,26.7495637,-9.2623776,-5.5573204,32.0421259,**********,-5.6699138,41.1005681,None,None
***,-2.2187100,-4.9567334,23.7409802,-7.4413307,-4.0454865,29.8752744,-9.0344188,1.0784839,37.0458458,None,None
***,-3.3877680,-5.4807403,21.4683018,-5.9889010,-3.6403781,27.3201672,-4.5014402,3.1691817,31.7069142,None,None
***,-4.4352813,-6.6291918,19.8965126,-5.1168961,-3.9726397,24.8761253,-1.4356026,3.2631074,27.3173315,None,None
***,-5.6569223,-8.4047332,19.1862001,-4.8270922,-4.7897043,22.7736311,0.3682627,3.0753034,23.8424032,None,None
***,-7.2156835,**********,19.6757896,-5.0596828,-6.0125613,21.1674369,1.4458081,3.1989415,21.0059503,None,None
***,-9.1114718,**********,21.8078256,-5.7703273,-7.6538087,20.2475487,2.2456551,3.7936713,18.6874527,None,None
***,**********,**********,25.7312142,-6.9346732,-9.6918345,20.2971892,3.0797233,4.9425402,16.8974305,None,None
***,**********,**********,30.4745829,-8.4900362,**********,21.6785103,4.1770183,6.7679887,15.7783242,None,None
***,**********,**********,33.7970847,**********,**********,24.6112132,5.7306974,9.4058343,15.6798487,None,None
***,**********,-6.4329489,34.1220640,**********,**********,28.6181536,7.8802690,12.7907964,17.2695863,None,None
***,-8.3635002,-3.6747308,32.0601416,**********,**********,32.1345046,10.5482336,16.1035160,21.4297338,None,None
***,-6.2340738,-2.5562594,29.0778493,**********,-8.0775461,33.4673281,13.0812939,17.1651738,28.2123506,None,None
***,-4.7564757,-2.5334063,26.0769439,-9.2426165,-5.1395500,32.4020561,14.1134394,13.7564336,34.8875488,None,None
***,-3.9881451,-3.0984200,23.3820843,-7.2474213,-3.5670579,29.9899676,12.6471229,7.4352300,37.2911423,None,None
***,-3.8270329,-4.0388584,21.1042522,-5.6873245,-3.1872815,27.2354081,9.4429774,2.4588540,35.1137539,None,None
***,-4.1777427,-5.3586390,19.3402112,-4.7628571,-3.5508384,24.6380190,6.1610618,0.3342520,31.1783424,None,None
***,-5.0087060,-7.1609557,18.2633290,-4.4496808,-4.3805481,22.4020047,3.7606325,-0.0022108,27.3052547,None,None
***,-6.3414017,-9.5266776,18.1960557,-4.6703554,-5.6063232,20.6591084,2.3410693,0.3327957,23.9146860,None,None
***,-8.1804363,**********,19.6501429,-5.3776710,-7.2692003,19.5845233,1.6565543,0.8399917,20.9814083,None,None
***,**********,**********,23.1378345,-6.5608920,-9.3961473,19.4642762,1.4551490,1.4156025,18.4422067,None,None
***,**********,**********,28.3786261,-8.1887496,**********,20.7102803,1.5847689,2.1275338,16.2640571,None,None
***,**********,**********,33.3053942,**********,**********,23.6787859,1.9977486,3.1208700,14.4514547,None,None
***,**********,-7.9686297,35.2214268,**********,**********,28.0656674,2.7351797,4.6021754,13.0716417,None,None
***,-9.4434751,-4.0600521,33.7753530,**********,**********,32.2444607,3.9177645,6.8457254,12.3253409,None,None
***,-6.8530635,-2.1368383,30.6835234,**********,-8.4558202,34.1001909,5.7342985,10.1423842,12.6990984,None,None
***,-4.8743015,-1.7255725,27.3528174,-9.5617554,-5.0268991,33.1424438,8.3694439,14.4890922,15.1940487,None,None
***,-3.6951324,-2.0822739,24.3043762,-7.3243103,-3.1490807,30.5681301,11.7132714,18.6398387,21.2223920,None,None
***,-3.2070747,-2.8151017,21.6557091,-5.5384675,-2.6421492,27.5892724,14.7192609,19.0274553,30.6726269,None,None
***,-3.2618984,-3.8460737,19.4484666,-4.4447522,-2.9463176,24.7773826,15.2796644,12.7993238,38.5266529,None,None
***,-3.7794504,-5.2683100,17.7641282,-4.0060921,-3.7125281,22.3286931,12.4328151,4.2673375,39.2834398,None,None
***,-4.7656648,-7.2457552,16.7906220,-4.1202637,-4.8492834,20.3443373,8.0164683,-0.6928721,35.1132204,None,None
***,-6.2854656,-9.9043460,16.9089887,-4.7250048,-6.4150685,18.9611174,4.2130712,-2.0919141,30.3006090,None,None
***,-8.3787034,**********,18.7621775,-5.8168116,-8.5023106,18.4277175,1.7200242,-2.0565176,26.2359934,None,None
***,**********,**********,23.0270344,-7.4098634,**********,19.1625725,0.2884492,-1.8167832,22.8768469,None,None
***,**********,**********,29.3127898,-9.4216086,**********,21.6913318,-0.5243363,-1.7877237,20.0345726,None,None
***,**********,**********,34.8163358,**********,**********,26.1589297,-1.0707991,-2.0704874,17.6069272,None,None
***,**********,-6.8654078,36.3092875,**********,**********,31.3283672,-1.5884358,-2.7149964,15.5577545,None,None
***,-8.9777449,-2.7230177,34.0505056,**********,-9.9544427,34.5836179,-2.2499969,-3.8225898,13.9076068,None,None
***,-6.0822192,-1.0010239,30.4014951,**********,-5.6488909,34.4419508,-3.2182856,-5.5824035,12.7694440,None,None
***,-4.0059426,-0.7875726,26.7958669,-7.9521045,-2.9639725,31.9403329,-4.6847110,-8.2620054,12.4493667,None,None
***,-2.8157582,-1.1981803,23.6000992,-5.7427012,-2.0210237,28.7106470,-6.8660017,**********,13.6410300,None,None
***,-2.3123015,-1.8489669,20.8311191,-4.2759211,-2.1174704,25.5901736,-9.8692342,**********,17.5962938,None,None
***,-2.3015221,-2.6885180,18.4710639,-3.5445144,-2.7266712,22.8259232,**********,**********,25.4100973,None,None
***,-2.6836770,-3.8264405,16.5408076,-3.4118062,-3.6625496,20.4868931,**********,**********,34.9292961,None,None
***,-3.4605832,-5.4556320,15.1379911,-3.7728520,-4.9581808,18.6458304,**********,-8.6626821,39.7009116,None,None
***,-4.7199823,-7.8116229,14.5118729,-4.6019146,-6.7483255,17.4576033,**********,-1.4819060,37.5736382,None,None
***,-6.5995763,**********,15.1981256,-5.9397606,-9.1640850,17.2360663,-6.1300533,1.5561759,32.7890832,None,None
***,-9.1709026,**********,18.1290003,-7.8294615,**********,18.5270954,-2.9505391,2.0683747,28.3039625,None,None
***,**********,**********,24.1882284,**********,**********,21.9916573,-1.0167730,1.8471517,24.5963682,None,None
***,**********,**********,32.2258955,**********,**********,27.6183516,0.0651310,1.6682203,21.4918338,None,None
***,**********,**********,37.6152594,**********,**********,33.3632288,0.7038621,1.7512635,18.8419923,None,None
***,**********,-3.9986202,37.2524803,**********,-8.4082185,35.9476068,1.1899719,2.1501791,16.5769825,None,None
***,-7.5079803,-0.3336018,33.4612239,-9.7978500,-3.8817499,34.6013442,1.7189235,2.9248449,14.6797442,None,None
***,-4.4108360,0.6760633,29.2049619,-6.9160959,-1.6220325,31.2945952,2.4466841,4.2059377,13.1925988,None,None
***,-2.4173108,0.5546719,25.4563191,-4.6816586,-1.0976193,27.7269016,3.5389448,6.2173710,12.2711535,None,None
***,-1.3280436,0.1714414,22.2465005,-3.3193328,-1.3978094,24.4859948,5.2004181,9.2455581,12.3139254,None,None
***,-0.8175997,-0.1937173,19.4697738,-2.6920596,-2.0379113,21.6631456,7.6469654,13.4134697,14.1881263,None,None
***,-0.6421546,-0.5203453,17.0511852,-2.6112208,-2.9038694,19.2595045,10.8955490,17.8978337,19.3042502,None,None
***,-0.6668694,-0.8715129,14.9436215,-2.9637757,-4.0772062,17.3051150,14.1855001,19.6276206,28.2808033,None,None
***,-0.8411739,-1.3373855,13.1167309,-3.7357614,-5.7351120,15.9080005,15.5320246,14.8312591,37.3048888,None,None
***,-1.1751445,-2.0353102,11.5581838,-4.9981455,-8.0896066,15.3285869,13.3877342,6.0388416,39.8572993,None,None
***,-1.7310505,-3.1344352,10.2895968,-6.8639502,**********,16.1004481,9.0542312,-0.0244441,36.3310052,None,None
***,-2.6306708,-4.8915969,9.4112541,-9.3620719,**********,19.0904258,4.9487249,-2.0666111,31.4036426,None,None
***,-4.0728851,-7.6761714,9.2150991,**********,**********,24.9739864,2.1280010,-2.2110523,27.1327178,None,None
***,-6.3360674,**********,10.4389199,**********,**********,32.3943354,0.4731524,-1.9673571,23.6267627,None,None
***,-9.6595470,**********,14.6424671,**********,**********,37.0947432,-0.4623561,-1.8941208,20.6814087,None,None
***,**********,**********,23.7578568,**********,-4.1355733,36.5759975,-1.0661239,-2.1363301,18.1735572,None,None
***,**********,**********,35.9225326,-7.4592138,-0.7970886,32.9885363,-1.6043210,-2.7477372,16.0575697,None,None
***,**********,-8.5210223,42.1608782,-4.5847579,0.1344686,28.9308849,-2.2654264,-3.8209522,14.3489445,None,None
***,**********,0.4262994,39.2031969,-2.7402683,-0.0091603,25.3004616,-3.2173939,-5.5324424,13.1541027,None,None
***,-5.4085723,3.7258546,33.4553736,-1.7572953,-0.4565304,22.1638601,-4.6493677,-8.1356621,12.7641139,None,None
***,-1.6894833,4.1001973,28.6484303,-1.3525262,-0.9647676,19.4469219,-6.7721907,**********,13.8369495,None,None
***,0.5449398,3.9045683,24.9870730,-1.3192149,-1.5416628,17.0960486,-9.6949691,**********,17.5617939,None,None
***,1.8736436,4.0086836,22.1023524,-1.5590769,-2.2949605,15.0894520,**********,**********,25.0233666,None,None
***,2.8298741,4.6418062,19.8221705,-2.0673057,-3.3893840,13.4447279,**********,**********,34.3428114,None,None
***,3.7859990,5.8818691,18.1607171,-2.9189310,-5.0539806,12.2551804,**********,-9.1732836,39.3832776,None,None
***,4.9968148,7.8043049,17.2964458,-4.2653319,-7.5895354,11.7818170,**********,-1.9670307,37.6328597,None,None
***,6.6396112,10.4291773,17.6207030,-6.3194710,**********,12.6429554,-6.4218198,1.2486702,32.9934430,None,None
***,8.7739331,13.4526570,19.7575341,-9.2465170,**********,16.0533326,-3.2241558,1.8591712,28.5126038,None,None
***,11.1604440,15.7633381,24.2235266,**********,**********,23.4300673,-1.2605241,1.6487565,24.7749968,None,None
***,13.0133637,15.4045187,30.2667243,**********,**********,33.5504837,-0.1684969,1.4271488,21.6353162,None,None
***,13.2136604,11.4729814,34.9741096,**********,**********,39.9093113,0.4511411,1.4283564,18.9460871,None,None
***,11.3968437,6.2405003,35.7409029,**********,-2.0949888,38.6439606,0.8843958,1.7007720,16.6306482,None,None
***,8.5268240,2.6581577,33.2827713,-6.7022457,1.7066344,33.8020913,1.3186090,2.2843335,14.6571345,None,None
***,5.8621502,1.2663253,29.7402055,-3.1715429,2.4778415,29.0894572,1.8944253,3.2782595,13.0352815,None,None
***,4.0090239,1.1850001,26.2898970,-0.9769399,2.3030691,25.2364540,2.7545496,4.8712603,11.8482365,None,None
***,2.9890820,1.6648350,23.2311069,0.2723225,2.1446519,22.0566047,4.0810205,7.3496294,11.3406516,None,None
***,2.6184917,2.4042935,20.5911712,1.0285567,2.2909999,19.3738859,6.1062998,11.0154244,12.1081159,None,None
***,2.7347413,3.3908345,18.3779471,1.6247376,2.8211820,17.1147859,9.0265630,15.7545108,15.3634744,None,None
***,3.2681913,4.7552310,16.6502066,2.2898025,3.8131457,15.2809555,12.6188529,19.8032750,22.6545587,None,None
***,4.2446131,6.6973837,15.5720451,3.2074742,5.4166679,13.9636983,15.4778377,18.8158501,33.0924379,None,None
***,5.7606464,9.4106246,15.5087815,4.5650700,7.8556073,13.4219916,15.2510592,10.8276220,40.0981528,None,None
***,7.9143534,12.8608614,17.1480732,6.5630634,11.3137627,14.2403247,11.5605387,2.2033563,39.1172625,None,None
***,10.6084559,16.2248741,21.3987849,9.3158081,15.4908200,17.4810198,6.8557079,-1.9016569,34.1919177,None,None
***,13.1655925,17.2706571,28.3124437,12.4967348,18.6043753,24.2023187,3.1653504,-2.7578263,29.3683260,None,None
***,14.1827746,13.7401646,35.0674927,14.7933454,17.1575805,33.0645054,0.8593789,-2.5975854,25.4626666,None,None
***,12.6538736,7.2955741,37.4159909,14.3688906,10.2510705,38.6329214,-0.4633227,-2.4609541,22.2691123,None,None
***,9.3842918,2.2969509,35.1360910,11.1230529,3.0421626,37.7246173,-1.2792576,-2.6621443,19.5972576,None,None
***,6.0679397,0.2032670,31.1408364,7.0540404,-0.5653053,33.4481536,-1.9422918,-3.2911456,17.3758684,None,None
***,3.6583028,-0.1096527,27.2458387,3.8178482,-1.4163902,28.9989526,-2.6978860,-4.4354774,15.6245624,None,None
***,2.2378036,0.2271785,23.8479705,1.7801764,-1.2511079,25.2060087,-3.7430808,-6.2506085,14.4753442,None,None
***,1.5492454,0.7170472,20.9104675,0.6531537,-0.9543461,21.9997182,-5.2707739,-8.9371723,14.2649058,None,None
***,1.3348404,1.2577031,18.3649734,0.0599368,-0.7974410,19.2403763,-7.4571171,**********,15.6899370,None,None
***,1.4385585,1.9137831,16.1736667,-0.2767129,-0.8216080,16.8433455,**********,**********,19.8249445,None,None
***,1.8080273,2.8223731,14.3326316,-0.5285458,-1.0256318,14.7584067,**********,**********,27.1626180,None,None
***,2.4775374,4.1786942,12.8915441,-0.8037208,-1.4350089,12.9543558,**********,**********,35.0747604,None,None
***,3.5594825,6.2488949,12.0137427,-1.1885514,-2.1283835,11.4197391,**********,-7.8459060,38.3763212,None,None
***,5.2392643,9.3455309,12.1125612,-1.7814038,-3.2589057,10.1798642,-9.8159427,-1.9785922,36.1564158,None,None
***,7.7277292,13.5985733,14.0873315,-2.7230793,-5.0822893,9.3450676,-6.1068842,0.5035327,31.8491671,None,None
